"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"0,00";"2.370,67";"2.370,67";"169,33";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152663 - IF CATARINENSE - CAMPUS LUZERNA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"16.095,33";"13.988,16";"13.988,16";"1.428,35";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"0,27";"31,63";"31,63";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"5.200,00";"5.200,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"0,00";"1.337,79";"1.208,16";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"2.251,53";"392,35";"975,48";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"535,89";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"10.399,80";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"5,20";"83.905,82";"17.162,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"58.887,34";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0006 - CODIGO INEXISTENTE NO SIAFI";"3 - Outras Despesas Correntes";"34 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"90 - Reserva de Contingência";"- 62.756,33";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158460 - IF CATARINENSE - CAMPUS CAMBORIU";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"5.212,80";"1.352,95";"27.408,50";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"902,70";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"49 - Auxílio-Transporte";"90 - Reserva de Contingência";"- 3.200,00";"215.914,85";"201.278,36";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"0,00";"4.975,54";"3.939,31";"41,72";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152663 - IF CATARINENSE - CAMPUS LUZERNA";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"1.520,00";"1.520,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0006 - CODIGO INEXISTENTE NO SIAFI";"3 - Outras Despesas Correntes";"34 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"90 - Reserva de Contingência";"- 28.932,14";"6.394,04";"1.307,58";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"55.479,12";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152663 - IF CATARINENSE - CAMPUS LUZERNA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"0,00";"0,00";"21.115,26";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"0,00";"1.663,68";"1.663,68";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0009 - AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"3 - Outras Despesas Correntes";"08 - Outros Benefícios Assistenciais do servidor e do militar";"90 - Reserva de Contingência";"0,00";"4.614,75";"6.262,88";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"0,00";"23.845,38";"19.055,02";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152290 - IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"8.000,00";"5.000,00";"3.000,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0006 - CODIGO INEXISTENTE NO SIAFI";"3 - Outras Despesas Correntes";"34 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"90 - Reserva de Contingência";"- 80.505,48";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"4.122,58";"4.600,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"- 4.900,00";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"4.294,00";"4.200,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"364 - Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"00 - NAO ATRIBUIDO";"0000";"0000 - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"3 - Outras Despesas Correntes";"36 - Outros Serviços de Terceiros - Pessoa Física";"90 - Reserva de Contingência";"0,00";"0,00";"3.317,36";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"250,00";"530,35";"524,35";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"0,00";"350,00";"350,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"469,80";"5.270,56";"3.396,96";"468,90";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"70.720,21";"190.363,68";"108.999,55";"14.418,50";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"3.574,82";"10.214,39";"10.214,39";"116,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"01 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"90 - Reserva de Contingência";"0,00";"1.968.350,11";"2.006.613,72";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"22.352,21";"38.237,81";"14.785,60";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"- 83,28";"0,00";"2.303,86";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"820,00";"0,00";"0,00";"0,00";
"08/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"114.018,30";"24.932,26";"422.615,33";"9.173,10";
